"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"1","Jared Abbrederis",1,21,0.761904761904762,"Career",27,1,1,0,0,0,0,NA,NA,"2-Jun",0,0,0,0,NA,1,0,100,0,27,27,"jared-abbrederis-1",NA,156,"WR",1,326.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Wisconsin",2,26,NA,190,NA,NA,NA,0,NA,NA,NA
"2","Ameer Abdullah",13,58,3.58620689655172,"Career",0,0,0,0,0,0,0,NA,NA,"9-May",0,0,0,1,NA,1,0,0,0,0,0,"ameer-abdullah-1",886,288,"RB",1,0,7,690,9.5,73,813,39,4588,5.6,46,0,NA,"Career",1,0,"Nebraska",1,48,NA,195,5278,6,NA,0,NA,NA,NA
"3","Hamza Abdullah",5,48,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hamza-abdullah-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Washington State",NA,NA,NA,NA,NA,NA,NA,3,3,NA,"Career"
"4","Husain Abdullah",21,97,3.4639175257732,"Career",NA,80,NA,NA,NA,NA,NA,NA,NA,"",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"husain-abdullah-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",133,11,"Washington State",213,1,NA,NA,NA,NA,NA,172,17.2,NA,NA
"5","Isa Abdul-Quddus",15,89,2.69662921348315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Victor Abiamiri",5,29,2.75862068965517,NA,NA,31,NA,NA,NA,3,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"victor-abiamiri-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,"Career",59,30.5,"Notre Dame",90,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"7","Oday Aboushi",14,49,4.57142857142857,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"oday-aboushi-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Virginia",2,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"8","John Abraham",117,192,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Emmanuel Acho",2,20,1.6,"Career",NA,98,NA,0,0,2,0,0,NA,"",2,1,NA,0,0,NA,6,NA,NA,NA,NA,"emmanuel-acho-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0,"Career",142,32.5,"Texas",240,1,0,NA,NA,NA,0,70,35,NA,NA
"10","Sam Acho",34,110,4.94545454545455,"Career",NA,44,NA,NA,NA,8,0,0,NA,"",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"sam-acho-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,"Career",93,32.5,"Texas",137,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"11","Kenneth Acker",7,40,2.8,"Career",NA,30,NA,0,0,0,0,1,NA,"Jun-00",7,1,NA,0,NA,NA,17,NA,NA,NA,NA,"kenneth-acker-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",125,4.5,"SMU",155,2,NA,195,NA,NA,0,102,14.6,NA,NA
"12","Andrew Adams",13,57,3.64912280701754,"Career",NA,102,NA,NA,NA,1,2,0,NA,"10-May",9,0,NA,NA,NA,NA,15,NA,NA,NA,NA,"andrew-adams-1",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",160,6.5,"Connecticut",262,NA,NA,221,NA,NA,0,114,12.7,NA,NA
"13","Anthony Adams",37,121,4.89256198347107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anthony-adams-1",NA,6,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"East Carolina",NA,1,NA,NA,NA,NA,NA,106,21.2,NA,"Career"
"14","Davante Adams",46,86,8.55813953488372,"Career",NA,0,NA,0,0,0,1,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"davante-adams-1",NA,228,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Fresno State",1,38,NA,212,NA,NA,NA,0,NA,NA,NA
"15","Flozell Adams",102,198,8.24242424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Gaines Adams",18,47,6.12765957446809,NA,NA,37,NA,0,0,5,3,1,NA,"",0,0,NA,0,0,NA,11,NA,NA,NA,NA,"gaines-adams-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,"Career",59,27.5,"Clemson",96,1,0,NA,NA,NA,85,0,NA,NA,"Career"
"17","Jamal Adams",29,46,10.0869565217391,"Career",NA,81,NA,NA,NA,2,2,NA,NA,"1-Jun",5,0,NA,NA,NA,NA,14,NA,NA,NA,NA,"jamal-adams-1",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",128,18,"LSU",209,NA,NA,211,NA,NA,NA,30,6,NA,NA
"18","Jerell Adams",2,30,1.06666666666667,"Career",NA,1,NA,0,0,0,0,NA,NA,"6-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"jerell-adams-1",NA,42,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"South Carolina",8,7,NA,231,NA,NA,NA,0,NA,NA,NA
"19","Josh Adams",3,17,2.82352941176471,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"josh-adams-1",630,138,"RB",NA,NA,1,611,7.2,85,545,22,2212,4.1,23,0,NA,"Career",2,0,"Wake Forest",2,23,NA,212,2823,4.5,NA,0,NA,NA,NA
"20","Kyle Adams",0,29,0,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"kyle-adams-1",NA,18,"TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Purdue",8,3,NA,NA,NA,NA,NA,0,NA,NA,NA
"21","Matthew Adams",6,32,3,"Career",NA,97,NA,NA,NA,4,2,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matthew-adams-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",159,20.9,"Houston",256,NA,NA,237,NA,NA,NA,0,NA,NA,NA
"22","Mike Adams",12,53,3.62264150943396,"Career",NA,1,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-adams-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",5,2.5,"Louisville",6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"23","Michael Adams",7,80,1.4,"Career",NA,6,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"michael-adams-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,1,"Arkansas State",11,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"24","Montravius Adams",4,37,1.72972972972973,"Career",NA,70,NA,0,0,3,3,1,NA,"4-Jun",2,0,NA,0,0,NA,3,NA,NA,NA,NA,"montravius-adams-1",NA,6,"DT",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",77,19.5,"Auburn",147,1,NA,305,NA,NA,NA,43,21.5,NA,NA
"25","Phillip Adams",11,78,2.25641025641026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Tyrell Adams",1,21,0.761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Jahleel Addae",24,96,4,"Career",NA,155,NA,NA,NA,NA,NA,1,NA,"",8,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"jahleel-addae-1",NA,6,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",147,15,"Central Michigan",302,1,NA,NA,NA,NA,0,74,9.3,NA,NA
"28","Joseph Addai",54,78,11.0769230769231,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"joseph-addai-1",556,144,"RB",NA,NA,6,641,9.7,66,490,18,2576,5.3,24,0,NA,"Career",0,0,"LSU",1,24,NA,NA,3217,5.8,NA,0,NA,NA,"Career"
"29","Mario Addison",31,126,3.93650793650794,"Career",NA,22,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mario-addison-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"Career",48,21.5,"Troy",70,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
"30","Olasunkanmi Adeniyi",1,17,0.941176470588235,"Career",NA,50,NA,NA,NA,3,1,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"olasunkanmi-adeniyi-1",NA,NA,"DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",68,28,"Toledo",118,NA,NA,248,NA,NA,NA,0,NA,NA,NA
"31","Victor Adeyanju",14,53,4.22641509433962,NA,NA,15,NA,0,0,1,1,1,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"victor-adeyanju-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0,"Career",32,12,"Indiana",47,1,0,NA,NA,NA,4,NA,NA,NA,"Career"
"32","Xavier Adibi",4,44,1.45454545454545,"Career",NA,154,NA,NA,NA,NA,NA,1,NA,"",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"xavier-adibi-1",NA,18,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",112,25,"Virginia Tech",266,3,NA,NA,NA,NA,35,170,21.3,NA,NA
"33","Jude Adjei-Barimah",3,23,2.08695652173913,"Career",NA,44,NA,NA,NA,2,0,NA,NA,"11-May",5,0,NA,NA,NA,NA,14,NA,NA,NA,NA,"jude-adjei-barimah-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",106,8.5,"Bowling Green State",150,NA,NA,200,NA,NA,NA,25,5,NA,NA
"34","Spencer Adkins",2,24,1.33333333333333,"Career",NA,23,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"spencer-adkins-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",41,10,"Miami (FL)",64,NA,NA,NA,NA,NA,0,13,13,NA,NA
"35","Al Afalava",6,29,3.31034482758621,"Career",NA,47,NA,0,0,3,1,1,NA,"",3,1,NA,0,0,NA,3,NA,NA,NA,NA,"al-afalava-1",NA,12,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",120,5.5,"Oregon State",167,2,0,NA,NA,NA,33,52,17.3,NA,NA
"36","Nelson Agholor",22,71,4.95774647887324,"Career",NA,2,NA,0,0,0,0,NA,NA,"1-Jun",0,0,NA,0,NA,NA,1,NA,NA,NA,NA,"nelson-agholor-1",NA,144,"WR",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",4,0,"USC",6,24,NA,190,NA,NA,NA,0,NA,NA,NA
"37","Jamal Agnew",12,32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Roberto Aguayo",0,16,0,"Career",NA,0,NA,198,69,0,0,NA,NA,"2-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"roberto-aguayo-1",NA,405,"K",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Florida State",1,0,NA,196,NA,NA,NA,0,NA,NA,NA
"39","C.J. Ah You",4,33,1.93939393939394,NA,NA,33,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"cj-ah-you-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,"Career",53,18.5,"Oklahoma",86,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"40","Danny Aiken",4,66,0.96969696969697,"Career",NA,7,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"danny-aiken-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",5,0,"Virginia",12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"41","Kamar Aiken",12,71,2.70422535211268,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kamar-aiken-1",NA,102,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",8,0,"UCF",8,17,NA,NA,NA,NA,NA,0,NA,NA,NA
"42","Sam Aiken",7,95,1.17894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"sam-aiken-1",NA,90,"WR",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Carolina",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"43","Walt Aikens",7,93,1.20430107526882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Jay Ajayi",20,45,7.11111111111111,"Career",NA,0,NA,0,0,0,0,NA,NA,"Jun-00",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"jay-ajayi-1",751,330,"RB",0,NA,5,771,10.6,73,678,50,3796,5.6,55,0,NA,"Career",2,1,"Boise State",2,55,NA,216,4567,6.1,NA,0,NA,NA,NA
"45","Seyi Ajirotutu",4,70,0.914285714285714,"Career",NA,1,NA,NA,NA,NA,NA,1,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seyi-ajirotutu-1",NA,84,"WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",7,0,"Fresno State",8,14,NA,NA,NA,NA,0,0,NA,NA,NA
"46","Jordan Akins",6,32,3,"Career",NA,0,NA,0,0,0,0,NA,NA,"3-Jun",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"jordan-akins-1",NA,48,"TE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UCF",1,8,NA,249,NA,NA,NA,0,NA,NA,NA
"47","Ikaika Alama-Francis",2,35,0.914285714285714,NA,NA,43,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"ikaika-alama-francis-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"Career",45,17.5,"Hawaii",88,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"48","Branden Albert",53,120,7.06666666666667,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"branden-albert-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,2,2,0,NA,NA,"Career",NA,NA,"Virginia",NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA
"49","Alex Albright",3,30,1.6,"Career",NA,51,NA,NA,NA,4,1,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"alex-albright-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"Career",73,31.5,"Boston College",124,NA,NA,NA,NA,NA,7,22,22,NA,NA
"50","Ethan Albright",17,236,1.15254237288136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","D.J. Alexander",7,61,1.83606557377049,"Career",NA,78,NA,NA,NA,2,0,0,NA,"2-Jun",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"dj-alexander-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",105,20.5,"Oregon State",183,NA,NA,233,NA,NA,0,25,25,NA,NA
"52","Danario Alexander",9,28,5.14285714285714,"Career",20,0,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,3,NA,33.3,1,40,13.3,"danario-alexander-1",NA,132,"WR",NA,255.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Missouri",2,22,NA,NA,NA,NA,NA,0,NA,NA,NA
"53","Dominique Alexander",1,18,0.888888888888889,"Career",NA,139,NA,NA,NA,3,0,NA,NA,"Jun-00",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"dominique-alexander-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",153,18,"Oklahoma",292,NA,NA,229,NA,NA,NA,0,0,NA,NA
"54","Eric Alexander",3,54,0.888888888888889,NA,NA,NA,NA,0,0,NA,1,1,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"eric-alexander-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"LSU",NA,1,0,NA,NA,NA,25,NA,NA,NA,"Career"
"55","Frank Alexander",6,29,3.31034482758621,"Career",NA,59,NA,0,0,3,1,1,NA,"",1,0,NA,0,0,NA,6,NA,NA,NA,NA,"frank-alexander-1",NA,8,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,0,"Career",83,44,"Oklahoma",142,1,1,NA,NA,NA,3,27,27,NA,NA
"56","Gerald Alexander",11,44,4,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gerald-alexander-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",62,3,"Boise State",88,NA,NA,NA,NA,NA,NA,75,8.3,NA,"Career"
"57","Jaire Alexander",11,29,6.06896551724138,"Career",NA,19,NA,0,0,1,1,NA,NA,"11-May",7,0,NA,0,NA,NA,15,NA,NA,NA,NA,"jaire-alexander-1",NA,6,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",58,2,"Louisville",77,1,NA,192,NA,NA,NA,42,6,NA,NA
"58","Kwon Alexander",29,54,8.59259259259259,"Career",NA,89,NA,NA,NA,3,1,0,NA,"2-Jun",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"kwon-alexander-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",78,15,"LSU",167,NA,NA,227,NA,NA,15,0,NA,NA,NA
"59","Lorenzo Alexander",52,191,4.35602094240838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Maurice Alexander",13,57,3.64912280701754,"Career",NA,58,NA,NA,NA,1,1,NA,NA,"Jun-00",1,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"maurice-alexander-1",NA,NA,"S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",66,16,"Utah State",124,NA,NA,175,NA,NA,NA,3,3,NA,NA
"61","Mackensie Alexander",7,55,2.03636363636364,"Career",NA,11,NA,NA,NA,0,1,NA,NA,"11-May",0,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"mackensie-alexander-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",33,4,"Clemson",44,NA,NA,195,NA,NA,NA,0,NA,NA,NA
"62","Shaun Alexander",79,123,10.2764227642276,NA,0,NA,0,NA,NA,NA,NA,NA,NA,"",NA,NA,0,1,NA,2,NA,0,0,0,0,"shaun-alexander-1",789,300,"RB",NA,0,8,798,12.9,62,727,41,3565,4.9,49,NA,NA,"Career",NA,NA,"Alabama",NA,50,NA,NA,4363,5.5,NA,NA,NA,NA,"Career"
"63","Jay Alford",4,36,1.77777777777778,NA,NA,30,NA,NA,NA,3,1,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"jay-alford-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,"Career",39,26,"Penn State",69,NA,NA,NA,NA,NA,9,NA,NA,NA,"Career"
"64","Robert Alford",27,88,4.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Mo Alie-Cox",2,25,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Charles Ali",0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Anthony Allen",1,21,0.761904761904762,"Career",NA,4,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"anthony-allen-1",579,228,"RB",0,NA,5,401,12.2,33,546,33,3036,5.6,38,0,0,"Career",5,0,"Overall",9,38,0,NA,3437,5.9,0,0,NA,NA,NA
"68","Antonio Allen",10,50,3.2,"Career",NA,80,NA,0,0,0,0,1,NA,"",4,2,NA,0,0,NA,0,NA,NA,NA,NA,"antonio-allen-1",NA,18,"DB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0,"Career",118,20,"South Carolina",198,3,0,NA,NA,NA,25,81,20.3,NA,NA
"69","Armando Allen",1,17,0.941176470588235,"Career",12.7,1,3,NA,NA,NA,NA,NA,NA,"",0,0,0,1,NA,3,NA,100,1,18,6,"armando-allen-1",588,72,"RB",0,260.4,3,833,7,119,469,8,2144,4.6,11,0,NA,"Career",2,0,"Notre Dame",3,12,NA,NA,2977,5.1,NA,0,NA,NA,NA
"70","Asher Allen",9,36,4,"Career",NA,27,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asher-allen-1",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",114,9,"Georgia",141,NA,NA,NA,NA,NA,NA,4,1.3,NA,NA
"71","Beau Allen",14,90,2.48888888888889,"Career",NA,49,NA,NA,NA,0,1,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"beau-allen-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",45,15,"Wisconsin",94,NA,NA,325,NA,NA,NA,0,NA,NA,NA
"72","Brian Allen",1,16,1,"Career",NA,18,NA,NA,NA,1,0,NA,NA,"3-Jun",5,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"brian-allen-6",NA,NA,"DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",44,4.5,"Utah",62,NA,NA,205,NA,NA,NA,0,0,NA,NA
