"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"24","Kyle Fuller",42,80,8.4,"Career",NA,44,NA,0,0,3,1,NA,NA,"Jun-00",6,0,NA,0,NA,NA,21,NA,NA,NA,NA,"kyle-fuller-1",NA,6,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0,"Career",129,23.5,"Virginia Tech",173,1,0,194,NA,NA,NA,10,1.7,NA,NA
"25","Phillip Gaines",9,58,2.48275862068966,"Career",NA,41,NA,0,0,1,3,2,NA,"1-Jun",4,0,NA,0,0,NA,38,NA,NA,NA,NA,"phillip-gaines-1",NA,12,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,"Career",134,11,"Rice",175,2,0,185,NA,NA,12,2,0.5,NA,NA
"26","Justin Gilbert",4,35,1.82857142857143,"Career",NA,29,NA,0,0,1,1,NA,NA,"Jun-00",12,2,NA,6,NA,NA,18,NA,NA,NA,NA,"justin-gilbert-1",NA,48,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",153,3.5,"Oklahoma State",182,8,NA,200,NA,NA,NA,180,15,NA,NA
"27","Demetri Goodson",2,26,1.23076923076923,"Career",NA,5,NA,NA,NA,0,0,NA,NA,"Jun-00",4,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"demetri-goodson-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",38,2,"Baylor",43,NA,NA,200,NA,NA,NA,77,19.3,NA,NA
"28","Grant Haley",5,25,3.2,"Career",NA,50,NA,0,0,1,1,NA,NA,"9-May",5,1,NA,0,NA,NA,22,NA,NA,NA,NA,"grant-haley-1",1,6,"CB",0,NA,0,0,NA,0,1,0,-2,-2,0,2,NA,"Career",89,6.5,"Penn State",139,1,NA,185,-2,-2,NA,76,15.2,NA,NA
"29","Tre Herndon",6,27,3.55555555555556,"Career",NA,32,NA,NA,NA,1,1,NA,NA,"1-Jun",2,0,NA,NA,NA,NA,20,NA,NA,NA,NA,"tre-herndon-1",NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",90,2.5,"Vanderbilt",122,NA,NA,188,NA,NA,NA,4,2,NA,NA
"30","Xavien Howard",19,40,7.6,"Career",NA,14,NA,0,0,1,1,1,NA,"2-Jun",10,0,NA,0,0,NA,23,NA,NA,NA,NA,"xavien-howard-1",NA,6,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,"Career",84,5.5,"Baylor",98,1,NA,200,NA,NA,30,121,12.1,NA,NA
"31","Marqueston Huff",4,41,1.5609756097561,"Career",NA,109,NA,0,0,3,5,2,NA,"Jun-00",4,0,NA,0,0,NA,16,NA,NA,NA,NA,"marqueston-huff-1",NA,12,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",140,7,"Wyoming",249,2,0,195,NA,NA,56,5,1.3,NA,NA
"32","William Jackson III",11,45,3.91111111111111,"Career",NA,9,NA,0,0,0,1,NA,NA,"2-Jun",5,2,NA,0,NA,NA,23,NA,NA,NA,NA,"william-jackson-iii-1",NA,12,"CB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",34,1.5,"Houston",43,2,NA,195,NA,NA,NA,110,22,NA,NA
"33","Kyshoen Jarrett",2,16,2,"Career",NA,94,NA,0,0,1,0,NA,NA,"11-May",5,0,NA,0,NA,NA,7,NA,NA,NA,NA,"kyshoen-jarrett-1",NA,6,"CB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",155,8.5,"Virginia Tech",249,1,NA,200,NA,NA,NA,48,9.6,NA,NA
