"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"16","B.J. Askew",4,83,0.771084337349398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"bj-askew-1",412,126,"RB",NA,NA,4,728,9.3,78,334,17,1509,4.5,21,NA,NA,"Career",NA,NA,"Michigan",NA,21,NA,NA,2237,5.4,NA,NA,NA,NA,"Career"
"17","Kalen Ballage",3,24,2,"Career",12.5,1,3,0,0,0,0,NA,NA,"3-Jun",0,0,0,0,NA,4,0,75,1,30,7.5,"kalen-ballage-1",532,178,"RB",0,220.5,2,684,8.3,82,450,27,1984,4.4,29,0,NA,"Career",0,0,"Arizona State",1,29,2,230,2668,5,NA,0,NA,NA,NA
"18","Lance Ball",7,42,2.66666666666667,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lance-ball-1",596,156,"RB",NA,NA,0,301,6.4,47,549,26,2487,4.5,26,0,NA,"Career",2,0,"Maryland",2,26,NA,NA,2788,4.7,NA,0,NA,NA,NA
"19","Montee Ball",8,21,6.09523809523809,"Career",38.5,1,2,NA,NA,0,0,NA,NA,"",0,0,0,0,NA,2,0,100,1,57,28.5,"montee-ball-1",983,498,"RB",NA,504.4,6,598,10.1,59,924,77,5140,5.6,83,0,NA,"Career",1,0,"Wisconsin",2,83,NA,NA,5738,5.8,NA,0,NA,NA,NA
"20","Vick Ballard",5,17,4.70588235294118,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vick-ballard-1",409,186,"RB",NA,NA,2,293,9.8,30,379,29,2157,5.7,31,0,NA,"Career",1,0,"Mississippi State",1,31,NA,NA,2450,6,NA,0,NA,NA,NA
"21","Joe Banyard",1,27,0.592592592592593,"Career",NA,13,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"joe-banyard-1",265,84,"RB",NA,NA,0,174,6,29,236,14,1455,6.2,14,0,NA,"Career",11,0,"UTEP",24,14,NA,NA,1629,6.1,NA,0,NA,NA,NA
"22","Peyton Barber",13,63,3.3015873015873,"Career",NA,0,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"peyton-barber-1",259,78,"RB",0,NA,0,112,10.2,11,248,13,1071,4.3,13,0,NA,"Career",2,0,"Auburn",2,13,NA,225,1183,4.6,NA,0,NA,NA,NA
"23","Saquon Barkley",23,29,12.6896551724138,"Career",28,0,2,0,0,0,0,NA,NA,"11-May",0,0,0,2,NA,2,0,100,1,36,18,"saquon-barkley-1",773,318,"RB",0,416.2,8,1195,11.7,102,671,43,3843,5.7,51,0,NA,"Career",1,0,"Penn State",1,53,NA,230,5038,6.5,NA,0,NA,NA,NA
"24","Darian Barnes",1,75,0.213333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"darian-barnes-1",20,NA,"RB",NA,NA,NA,NA,NA,NA,20,0,50,2.5,0,NA,NA,"Career",NA,NA,"Rutgers",NA,NA,NA,NA,50,2.5,NA,NA,NA,NA,"Career"
"25","Kenjon Barner",4,68,0.941176470588235,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,"kenjon-barner-1",636,300,"RB",1,NA,7,591,10.9,54,582,41,3623,6.2,48,0,NA,"Career",8,0,"Oregon",8,50,NA,NA,4214,6.6,NA,0,NA,NA,NA
"26","Anthony Barr",53,85,9.97647058823529,"Career",NA,47,NA,0,0,6,4,NA,NA,"4-Jun",0,0,NA,0,NA,NA,1,NA,NA,NA,NA,"anthony-barr-1",27,12,"RB",0,NA,1,82,6.8,12,15,1,54,3.6,2,23.5,NA,"Career",105,41.5,"UCLA",152,2,NA,248,136,5,NA,0,NA,NA,NA
"27","Jackie Battle",7,96,1.16666666666667,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"jackie-battle-1",447,186,"RB",NA,NA,0,45,7.5,6,441,31,2120,4.8,31,0,NA,"Career",2,0,"Houston",2,31,NA,NA,2165,4.8,NA,0,NA,NA,"Career"
"28","Kahlil Bell",5,30,2.66666666666667,"Career",0,0,0,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,1,NA,0,0,0,0,"kahlil-bell-1",424,108,"RB",NA,0,1,196,6.8,29,395,17,1741,4.4,18,0,NA,"Career",5,0,"UCLA",5,18,NA,NA,1937,4.6,NA,0,NA,NA,NA
"29","Le'Veon Bell",65,77,13.5064935064935,"Career",29,0,1,NA,NA,0,0,NA,NA,"",0,0,0,0,NA,1,0,100,0,29,29,"leveon-bell-1",749,204,"RB",0,343.6,1,531,6.8,78,671,33,3346,5,34,0,NA,"Career",1,0,"Michigan State",1,34,NA,NA,3877,5.2,NA,0,NA,NA,NA
"30","Tatum Bell",23,54,6.81481481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tatum-bell-1",670,216,"RB",NA,NA,2,258,7.2,36,634,34,3409,5.4,36,NA,NA,"Career",NA,NA,"Oklahoma State",NA,36,NA,NA,3667,5.5,NA,NA,NA,NA,"Career"
"31","Cedric Benson",39,96,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cedric-benson-1",1181,402,"RB",NA,NA,3,621,9,69,1112,64,5540,5,67,NA,NA,"Career",NA,NA,"Texas",NA,67,NA,NA,6161,5.2,NA,NA,NA,NA,"Career"
"32","Giovani Bernard",42,99,6.78787878787879,"Career",NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"giovani-bernard-1",515,198,"RB",2,NA,6,852,9.3,92,423,25,2481,5.9,31,0,NA,"Career",0,0,"North Carolina",1,33,NA,NA,3333,6.5,NA,0,NA,NA,NA
"33","Jahvid Best",13,22,9.45454545454546,"Career",NA,5,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"jahvid-best-1",426,210,"RB",NA,NA,6,533,8.6,62,364,29,2668,7.3,35,0,NA,"Career",10,0,"California",15,35,NA,NA,3201,7.5,NA,0,NA,NA,NA
"34","Ladell Betts",37,111,5.33333333333333,NA,23,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,0,0,NA,1,NA,100,0,23,23,"ladell-betts-1",904,162,"RB",NA,293.2,2,702,9.8,72,832,25,3686,4.4,27,NA,NA,"Career",NA,NA,"Iowa",NA,27,NA,NA,4388,4.9,NA,NA,NA,NA,"Career"
"35","Kapri Bibbs",3,28,1.71428571428571,"Career",NA,1,NA,0,0,0,0,NA,NA,"11-May",0,0,NA,0,NA,NA,0,NA,NA,NA,NA,"kapri-bibbs-1",289,186,"RB",0,NA,0,59,7.4,8,281,31,1741,6.2,31,0,NA,"Career",2,0,"Colorado State",3,31,NA,203,1800,6.2,NA,0,NA,NA,NA
"36","Alfred Blue",19,72,4.22222222222222,"2010",NA,3,NA,NA,NA,1,0,NA,11,"2-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"alfred-blue-1",21,6,"RB",0,NA,0,1,1,1,20,1,101,5.1,1,0,NA,"2010",2,0,"LSU",5,1,NA,222,102,4.9,NA,0,NA,NA,NA
"37","Tommy Bohanon",1,68,0.235294117647059,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tommy-bohanon-1",NA,60,"RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Wake Forest",5,10,NA,NA,NA,NA,NA,0,NA,NA,NA
"38","Brandon Bolden",12,114,1.68421052631579,"Career",12.3,2,3,NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,4,NA,75,0,49,12.3,"brandon-bolden-1",562,198,"RB",NA,177.9,6,807,10.6,76,486,27,2594,5.3,33,0,NA,"Career",12,0,"Ole Miss",14,33,NA,NA,3401,6.1,NA,0,NA,NA,NA
"39","Brock Bolen",0,20,0,"Career",NA,2,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"brock-bolen-1",301,120,"RB",NA,NA,4,256,8.5,30,271,16,1308,4.8,20,0,NA,"Career",0,0,"Overall",2,20,NA,NA,1564,5.2,NA,0,NA,NA,NA
"40","Devontae Booker",12,61,3.14754098360656,"Career",45,1,1,0,0,0,0,NA,NA,"11-May",0,0,0,0,NA,1,0,100,1,25,25,"devontae-booker-1",640,138,"RB",0,640,2,622,7.8,80,560,21,2773,5,23,0,NA,"Career",1,0,"Utah",2,23,NA,212,3395,5.3,NA,0,NA,NA,NA
"41","Lorenzo Booker",4,36,1.77777777777778,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,"lorenzo-booker-1",611,102,"RB",0,NA,2,995,8.7,114,497,15,2389,4.8,17,0,NA,"Career",2,0,"Florida State",3,17,NA,NA,3384,5.5,NA,0,NA,NA,"Career"
