"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"16","Matt Haack",6,48,2,"Career",27,0,1,NA,NA,0,0,NA,NA,"1-Jun",0,0,0,NA,NA,1,0,100,0,27,27,"matt-haack-1",1,NA,"P",NA,326.8,0,0,NA,0,1,0,7,7,0,0,NA,"Career",2,0,"Arizona State",2,NA,NA,199,7,7,NA,0,NA,NA,NA
"17","Chris Hanson",19,134,2.26865671641791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chris-hanson-1",1,6,"P",NA,NA,NA,NA,NA,NA,1,1,9,9,1,NA,NA,"Career",NA,NA,"Marshall",NA,1,NA,NA,9,9,NA,NA,NA,NA,"Career"
"18","Nick Harris",23,183,2.01092896174863,NA,-19.5,NA,1,NA,NA,NA,NA,NA,NA,"6-1",NA,NA,1,NA,NA,2,NA,50,0,6,3,"nick-harris-1",4,NA,"P",NA,-24.8,NA,NA,NA,NA,4,0,9,2.3,0,NA,NA,"Career",NA,NA,"California",NA,NA,NA,270,9,2.3,NA,NA,NA,NA,"Career"
"19","Johnny Hekker",23,128,2.875,"Career",-2,0,4,NA,NA,0,0,NA,NA,"",0,0,1,NA,NA,5,0,80,0,35,7,"johnny-hekker-1",1,NA,"P",NA,98.8,NA,NA,NA,NA,1,0,-9,-9,0,0,NA,"Career",1,0,"Oregon State",1,NA,NA,NA,-9,-9,NA,0,NA,NA,NA
"20","Chas Henry",2,19,1.68421052631579,"Career",15,0,1,28,7,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,15,15,"chas-henry-1",3,49,"P",NA,226,NA,NA,NA,NA,3,0,25,8.3,0,0,NA,"Career",1,0,"Florida",1,0,NA,NA,25,8.3,NA,0,NA,NA,NA
"21","Reggie Hodges",5,64,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"reggie-hodges-1",2,NA,"P",NA,NA,NA,NA,NA,NA,2,0,-30,-15,0,NA,NA,"Career",NA,NA,"Ball State",NA,NA,NA,NA,-30,-15,NA,NA,NA,NA,"Career"
"22","Kevin Huber",24,174,2.20689655172414,"Career",0,0,0,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,0,0,0,0,"kevin-huber-1",1,NA,"P",NA,0,NA,NA,NA,NA,1,0,12,12,0,0,NA,"Career",2,0,"Cincinnati",2,NA,NA,NA,12,12,NA,0,NA,NA,NA
"23","Cameron Johnston",6,32,3,"Career",0,NA,0,NA,NA,NA,NA,NA,NA,"11-May",NA,NA,0,NA,NA,1,NA,0,0,0,0,"cameron-johnston-1",2,NA,"P",NA,0,0,0,NA,0,2,0,1,0.5,0,NA,NA,"Career",NA,NA,"Ohio State",NA,NA,NA,194,1,0.5,NA,NA,NA,NA,NA
"24","Kevin Jones",29,64,7.25,"Career",15,1,1,NA,NA,NA,NA,NA,NA,"",0,0,0,NA,NA,1,NA,100,0,15,15,"kevin-jones-1",1,NA,"P",NA,226,NA,NA,NA,NA,1,0,-3,-3,0,0,NA,"Career",1,0,"Duke",2,NA,NA,NA,-3,-3,NA,0,NA,NA,NA
"25","Drew Kaser",6,36,2.66666666666667,"Career",3,0,1,NA,NA,0,0,NA,NA,"3-Jun",0,0,0,NA,NA,1,0,100,0,3,3,"drew-kaser-1",NA,NA,"P",NA,125.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas A&M",2,NA,NA,215,NA,NA,NA,0,NA,NA,NA
