117,Antonio Andrews,4,34,1.882352941,Career,37,1,1,0,0,0,0,NA,NA,0,0,0,0,NA,1,0,100,0,37,37,703,198,RB,1,410.8,3,963,11.3,85,618,29,3674,5.9,32,0,NA,Career,3,0,Western Kentucky,4,33,NA,211,4637,6.6,NA,0,NA,NA,NA
132,Dri Archer,0,20,0,Career,44,0,1,0,0,0,0,NA,NA,0,0,0,4,NA,1,0,100,1,24,24,424,240,RB,0,631.6,12,1194,12.1,99,325,24,2342,7.2,36,0,NA,Career,3,0,Kent State,3,40,NA,175,3536,8.3,NA,0,NA,NA,NA
143,J.J. Arrington,12,58,3.310344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,438,138,RB,NA,NA,3,299,7.1,42,396,20,2625,6.6,23,NA,NA,Career,NA,NA,California,NA,23,NA,NA,2924,6.7,NA,NA,NA,NA,Career
145,Cameron Artis-Payne,5,32,2.5,Career,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,408,114,RB,0,NA,0,151,10.8,14,394,19,2218,5.6,19,0,NA,Career,1,0,Auburn,1,19,NA,210,2369,5.8,NA,0,NA,NA,NA
148,Matt Asiata,14,74,3.027027027,Career,19,1,2,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,4,NA,50,2,36,9,433,156,RB,NA,290.6,2,394,7.3,54,379,24,1748,4.6,26,0,NA,Career,2,0,Utah,3,26,NA,NA,2142,4.9,NA,0,NA,NA,NA
149,B.J. Askew,4,83,0.771084337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,412,126,RB,NA,NA,4,728,9.3,78,334,17,1509,4.5,21,NA,NA,Career,NA,NA,Michigan,NA,21,NA,NA,2237,5.4,NA,NA,NA,NA,Career
206,Kalen Ballage,3,24,2,Career,12.5,1,3,0,0,0,0,NA,NA,0,0,0,0,NA,4,0,75,1,30,7.5,532,178,RB,0,220.5,2,684,8.3,82,450,27,1984,4.4,29,0,NA,Career,0,0,Arizona State,1,29,2,230,2668,5,NA,0,NA,NA,NA
207,Lance Ball,7,42,2.666666667,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,156,RB,NA,NA,0,301,6.4,47,549,26,2487,4.5,26,0,NA,Career,2,0,Maryland,2,26,NA,NA,2788,4.7,NA,0,NA,NA,NA
209,Montee Ball,8,21,6.095238095,Career,38.5,1,2,NA,NA,0,0,NA,NA,0,0,0,0,NA,2,0,100,1,57,28.5,983,498,RB,NA,504.4,6,598,10.1,59,924,77,5140,5.6,83,0,NA,Career,1,0,Wisconsin,2,83,NA,NA,5738,5.8,NA,0,NA,NA,NA
210,Vick Ballard,5,17,4.705882353,Career,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,186,RB,NA,NA,2,293,9.8,30,379,29,2157,5.7,31,0,NA,Career,1,0,Mississippi State,1,31,NA,NA,2450,6,NA,0,NA,NA,NA
