"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"68","Stevie Brown",10,55,2.90909090909091,"Career",NA,81,NA,NA,NA,NA,NA,NA,NA,"",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stevie-brown-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",105,9.5,"Michigan",186,NA,NA,NA,NA,NA,NA,103,25.8,NA,NA
"69","Max Bullough",4,30,2.13333333333333,"Career",NA,179,NA,NA,NA,3,0,NA,NA,"3-Jun",3,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"max-bullough-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",120,31,"Michigan State",299,NA,NA,245,NA,NA,NA,24,8,NA,NA
"70","Vontaze Burfict",50,79,10.126582278481,"Career",NA,94,NA,NA,NA,4,1,0,NA,"",1,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"vontaze-burfict-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",134,22.5,"Arizona State",228,NA,NA,NA,NA,NA,0,36,36,NA,NA
"71","James Burgess",11,27,6.51851851851852,"Career",NA,114,NA,NA,NA,1,3,NA,NA,"Jun-00",7,0,NA,NA,NA,NA,13,NA,NA,NA,NA,"james-burgess-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",146,30,"Louisville",260,NA,NA,229,NA,NA,NA,63,9,NA,NA
"72","Prescott Burgess",3,40,1.2,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,"",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"prescott-burgess-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"Career",80,10.5,"Michigan",129,1,NA,NA,NA,NA,NA,110,27.5,NA,"Career"
"73","Oren Burks",4,26,2.46153846153846,"Career",NA,99,NA,0,0,1,2,1,NA,"3-Jun",5,1,NA,0,0,NA,21,NA,NA,NA,NA,"oren-burks-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",129,15.5,"Vanderbilt",228,2,NA,230,NA,NA,NA,99,19.8,NA,NA
"74","Kevin Burnett",45,136,5.29411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kevin-burnett-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Tennessee",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"75","Miles Burris",14,38,5.89473684210526,"Career",NA,94,NA,NA,NA,4,2,0,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"miles-burris-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,"Career",141,47,"San Diego State",235,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"76","John Busing",4,43,1.48837209302326,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"",8,2,NA,0,NA,NA,NA,NA,NA,NA,NA,"john-busing-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",53,8.5,"Miami (OH)",97,2,NA,NA,NA,NA,NA,103,12.9,NA,"Career"
"77","Donald Butler",33,85,6.21176470588235,"Career",NA,79,NA,NA,NA,2,0,0,NA,"",2,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"donald-butler-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",159,26.5,"Washington",238,NA,NA,NA,NA,NA,0,15,7.5,NA,NA
"78","Josh Bynes",29,101,4.59405940594059,"Career",NA,110,NA,NA,NA,1,0,0,NA,"",7,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"josh-bynes-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",130,16.5,"Auburn",240,NA,NA,NA,NA,NA,0,71,10.1,NA,NA
"79","De'Vondre Campbell",28,59,7.59322033898305,"Career",NA,79,NA,0,0,2,3,NA,NA,"5-Jun",2,1,NA,0,NA,NA,4,NA,NA,NA,NA,"devondre-campbell-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",127,16,"Minnesota",206,1,NA,239,NA,NA,NA,27,13.5,NA,NA
"80","Khary Campbell",7,82,1.36585365853659,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"khary-campbell-1",NA,12,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Bowling Green State",NA,2,NA,NA,NA,NA,45,63,31.5,NA,"Career"
"81","Tommie Campbell",4,44,1.45454545454545,NA,NA,20,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"tommie-campbell-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",33,4,"Pitt",53,NA,NA,NA,NA,NA,0,61,61,NA,"Career"
"82","Anthony Cannon",3,32,1.5,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anthony-cannon-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",65,12.5,"Tulane",114,NA,NA,NA,NA,NA,NA,16,16,NA,"Career"
"83","Tank Carder",5,78,1.02564102564103,"Career",NA,91,NA,0,0,1,1,0,NA,"",4,3,NA,0,0,NA,9,NA,NA,NA,NA,"tank-carder-1",NA,18,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0,"Career",137,25,"Texas Christian",228,3,0,NA,NA,NA,0,110,27.5,NA,NA
"84","Bobby Carpenter",11,93,1.89247311827957,NA,NA,16,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"bobby-carpenter-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",33,10.5,"Ohio State",49,NA,NA,NA,NA,NA,0,13,4.3,NA,"Career"
"85","Bruce Carter",21,101,3.32673267326733,"Career",NA,69,NA,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bruce-carter-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",146,24,"North Carolina",215,2,NA,NA,NA,NA,NA,162,54,NA,NA
"86","Jermaine Carter Jr.",4,32,2,"Career",NA,127,NA,0,0,8,1,NA,NA,"Jun-00",1,1,NA,0,NA,NA,10,NA,NA,NA,NA,"jermaine-carter-jr-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",193,29.5,"Maryland",320,1,NA,228,NA,NA,NA,14,14,NA,NA
"87","Lorenzo Carter",7,30,3.73333333333333,"Career",NA,83,NA,0,0,6,6,1,NA,"6-Jun",0,0,NA,0,0,NA,1,NA,NA,NA,NA,"lorenzo-carter-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"Career",83,21.5,"Georgia",166,1,NA,243,NA,NA,NA,0,NA,NA,NA
"88","Jonathan Casillas",26,102,4.07843137254902,"Career",NA,104,NA,0,0,2,0,0,NA,"",2,0,NA,0,0,NA,1,NA,NA,NA,NA,"jonathan-casillas-1",NA,6,"LB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,"Career",147,28,"Wisconsin",251,1,0,NA,NA,NA,0,53,26.5,NA,NA
"89","Chris Chamberlain",11,59,2.98305084745763,"Career",0,116,0,NA,NA,NA,NA,NA,NA,"",6,1,0,0,NA,1,NA,0,0,0,0,"chris-chamberlain-1",12,12,"LB",NA,0,0,74,24.7,3,9,1,22,2.4,1,9.5,NA,"Career",188,27,"Tulsa",304,2,NA,NA,96,8,NA,48,8,NA,NA
"90","Jamar Chaney",13,54,3.85185185185185,"Career",NA,151,NA,NA,NA,1,0,0,NA,"",2,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"jamar-chaney-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",135,15.5,"Mississippi State",286,NA,NA,NA,NA,NA,0,19,9.5,NA,NA
"91","John Chick",2,19,1.68421052631579,NA,NA,13,NA,0,0,2,1,1,NA,"",NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,"john-chick-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0,"Career",35,19,"Utah State",48,1,0,NA,NA,NA,37,NA,NA,NA,"Career"
"92","Brandon Chillar",26,97,4.28865979381443,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brandon-chillar-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"UCLA",NA,1,NA,NA,NA,NA,0,20,6.7,NA,"Career"
"93","Barry Church",34,117,4.64957264957265,"Career",NA,153,NA,NA,NA,NA,NA,NA,NA,"",9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barry-church-1",NA,12,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",201,26,"Toledo",354,2,NA,NA,NA,NA,NA,170,18.9,NA,NA
"94","Vinny Ciurciu",10,103,1.55339805825243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vinny-ciurciu-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Boston College",NA,NA,NA,NA,NA,NA,NA,24,8,NA,"Career"
"95","Keenan Clayton",3,36,1.33333333333333,"Career",NA,67,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"keenan-clayton-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",118,16,"Oklahoma",185,NA,NA,NA,NA,NA,0,6,2,NA,NA
"96","Audie Cole",6,57,1.68421052631579,"Career",NA,129,NA,NA,NA,5,1,0,NA,"",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"audie-cole-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"Career",147,32,"North Carolina State",276,NA,NA,NA,NA,NA,8,0,0,NA,NA
"97","Justin Cole",1,20,0.8,"Career",NA,107,NA,0,0,4,0,0,NA,"",1,1,NA,0,0,NA,4,NA,NA,NA,NA,"justin-cole-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,"Career",85,30.5,"San Jose State",192,1,0,NA,NA,NA,0,62,62,NA,NA
"98","Dan Connor",12,62,3.09677419354839,"Career",NA,157,NA,0,0,0,1,1,NA,"",4,0,NA,0,0,NA,8,NA,NA,NA,NA,"dan-connor-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,"Career",177,29.5,"Penn State",334,1,0,NA,NA,NA,18,5,1.3,NA,NA
"99","Kavell Conner",22,78,4.51282051282051,"Career",NA,131,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"kavell-conner-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",132,14,"Clemson",263,NA,NA,NA,NA,NA,0,29,29,NA,NA
"100","Marquis Cooper",3,42,1.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marquis-cooper-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Washington",NA,2,NA,NA,NA,NA,31,58,19.3,NA,"Career"
"101","Mike Cox",1,56,0.285714285714286,"Career",NA,21,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-cox-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,"Career",10,2,"Connecticut",31,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"102","Channing Crowder",35,82,6.82926829268293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"channing-crowder-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,22,22,NA,"Career"
"103","Quinton Culberson",5,36,2.22222222222222,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,"",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"quinton-culberson-1",NA,12,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",103,10.5,"Mississippi State",180,2,NA,NA,NA,NA,NA,86,21.5,NA,"Career"
"104","Zach Cunningham",22,46,7.65217391304348,"Career",NA,100,NA,NA,NA,6,7,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"zach-cunningham-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",156,36,"Vanderbilt",256,NA,NA,234,NA,NA,NA,0,NA,NA,NA
"105","Aaron Curry",18,48,6,"Career",NA,122,NA,NA,NA,NA,NA,NA,NA,"",6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aaron-curry-1",NA,18,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",209,44.5,"Wake Forest",331,3,NA,NA,NA,NA,NA,278,46.3,NA,NA
"106","Brian Cushing",60,104,9.23076923076923,"Career",NA,74,NA,0,0,0,0,0,NA,"",1,0,NA,1,0,NA,2,NA,NA,NA,NA,"brian-cushing-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0,"Career",104,27,"USC",178,1,0,NA,NA,NA,0,0,0,NA,NA
"107","Jacob Cutrera",1,24,0.666666666666667,"Career",NA,103,NA,0,0,1,0,0,NA,"",2,1,NA,0,0,NA,2,NA,NA,NA,NA,"jacob-cutrera-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",69,12,"LSU",172,1,0,NA,NA,NA,0,38,19,NA,NA
"108","Karlos Dansby",113,212,8.52830188679245,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"karlos-dansby-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Auburn",NA,1,NA,NA,NA,NA,7,107,13.4,NA,"Career"
"109","Andra Davis",55,143,6.15384615384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"andra-davis-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida",NA,1,NA,NA,NA,NA,NA,25,25,NA,"Career"
"110","Demario Davis",66,128,8.25,"Career",NA,100,NA,0,0,0,1,1,NA,"",4,1,NA,0,0,NA,1,NA,NA,NA,NA,"demario-davis-1",NA,12,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,"Career",129,22.5,"Arkansas State",229,2,0,NA,NA,NA,53,112,28,NA,NA
"111","Jarrad Davis",21,41,8.19512195121951,"Career",NA,95,NA,NA,NA,2,0,NA,NA,"1-Jun",1,0,NA,NA,NA,NA,9,NA,NA,NA,NA,"jarrad-davis-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",106,20,"Florida",201,NA,NA,238,NA,NA,NA,0,0,NA,NA
"112","Lavonte David",73,121,9.65289256198347,"Career",NA,135,NA,NA,NA,3,2,NA,NA,"",2,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"lavonte-david-1",1,NA,"LB",NA,NA,0,0,NA,0,1,0,6,6,0,11.5,NA,"Career",150,24.5,"Nebraska",285,NA,NA,NA,6,6,NA,-2,-1,NA,NA
"113","Ryan Davis",7,63,1.77777777777778,"Career",NA,5,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"ryan-davis-3",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",7,2,"California",12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"114","Paul Dawson",1,16,1,"Career",NA,105,NA,0,0,3,3,0,NA,"2-Jun",5,1,NA,0,NA,NA,8,NA,NA,NA,NA,"paul-dawson-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0,"Career",136,31,"Texas Christian",241,1,0,230,NA,NA,0,65,13,NA,NA
"115","Ryan Delaire",2,17,1.88235294117647,"Career",NA,9,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ryan-delaire-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",10,5,"Massachusetts",19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"116","Kenny Demens",1,21,0.761904761904762,"Career",NA,118,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"kenny-demens-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",148,12.5,"Michigan",266,NA,NA,NA,NA,NA,0,13,13,NA,NA
"117","Akeem Dent",18,90,3.2,"Career",NA,105,NA,NA,NA,2,1,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"akeem-dent-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",135,12.5,"Georgia",240,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"118","Zach Diles",16,74,3.45945945945946,NA,NA,69,NA,0,0,3,0,1,NA,"",1,0,NA,0,0,NA,0,NA,NA,NA,NA,"zach-diles-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0,"Career",80,12,"Kansas State",149,1,0,NA,NA,NA,43,0,0,NA,"Career"
"119","Shaun Dion Hamilton",5,32,2.5,"Career",NA,69,NA,NA,NA,2,0,NA,NA,"Jun-00",2,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"shaun-dion-hamilton-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",65,16,"Alabama",134,NA,NA,235,NA,NA,NA,40,20,NA,NA
"120","Jordon Dizon",2,28,1.14285714285714,"Career",NA,129,NA,0,0,1,0,0,NA,"",2,1,NA,0,0,NA,1,NA,NA,NA,NA,"jordon-dizon-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,0,"Career",220,28,"Colorado",349,1,0,NA,NA,NA,0,79,39.5,NA,NA
"121","Tim Dobbins",21,110,3.05454545454545,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tim-dobbins-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",48,7.5,"Iowa State",103,NA,NA,NA,NA,NA,NA,65,21.7,NA,"Career"
"122","Devante Downs",1,20,0.8,"Career",NA,101,NA,0,0,3,3,NA,NA,"3-Jun",5,1,NA,0,NA,NA,2,NA,NA,NA,NA,"devante-downs-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",110,14.5,"California",211,1,NA,245,NA,NA,NA,59,11.8,NA,NA
"123","A.J. Edds",0,17,0,"Career",NA,149,NA,NA,NA,1,0,0,NA,"",7,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"aj-edds-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",76,12.5,"Iowa",225,NA,NA,NA,NA,NA,0,67,9.6,NA,NA
"124","Tremaine Edmunds",24,31,12.3870967741935,"Career",NA,101,NA,NA,NA,3,1,NA,NA,"5-Jun",1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"tremaine-edmunds-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",112,33,"Virginia Tech",213,NA,NA,250,NA,NA,NA,9,9,NA,NA
"125","Ukeme Eligwe",2,24,1.33333333333333,"Career",NA,44,NA,0,0,2,1,1,NA,"2-Jun",1,0,NA,0,0,NA,3,NA,NA,NA,NA,"ukeme-eligwe-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",77,10.5,"Overall",121,1,NA,239,NA,NA,NA,0,0,NA,NA
"126","Dannell Ellerbe",26,80,5.2,"Career",NA,63,NA,NA,NA,0,0,0,NA,"",3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"dannell-ellerbe-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",84,20,"Georgia",147,NA,NA,NA,NA,NA,0,9,3,NA,NA
"127","Keith Ellison",20,58,5.51724137931035,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keith-ellison-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",60,14.5,"Oregon State",99,NA,NA,NA,NA,NA,NA,47,23.5,NA,"Career"
"128","Jordan Evans",7,45,2.48888888888889,"Career",NA,117,NA,0,0,4,3,1,NA,"2-Jun",5,2,NA,0,0,NA,16,NA,NA,NA,NA,"jordan-evans-1",NA,18,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",164,21,"Oklahoma",281,3,NA,233,NA,NA,41,145,29,NA,NA
"129","Rashaan Evans",14,31,7.2258064516129,"Career",NA,66,NA,NA,NA,2,2,NA,NA,"3-Jun",0,0,NA,NA,NA,NA,5,NA,NA,NA,NA,"rashaan-evans-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"Career",84,23.5,"Alabama",150,NA,NA,234,NA,NA,NA,0,NA,NA,NA
"130","Kyler Fackrell",10,61,2.62295081967213,"Career",NA,149,NA,0,0,4,5,1,NA,"5-Jun",4,1,NA,0,0,NA,1,NA,NA,NA,NA,"kyler-fackrell-1",NA,18,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"Career",104,36,"Utah State",253,3,NA,250,NA,NA,1,125,31.3,NA,NA
"131","Heath Farwell",15,114,2.10526315789474,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"heath-farwell-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"San Diego State",NA,NA,NA,NA,NA,NA,8,0,0,NA,"Career"
"132","Josh Ferguson",1,28,0.571428571428571,"Career",NA,37,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"josh-ferguson-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",57,4.5,"Purdue",94,NA,NA,NA,NA,NA,0,3,3,NA,NA
"133","Robert Ferguson",20,83,3.85542168674699,"Career",NA,38,NA,NA,NA,1,1,NA,NA,"1-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"robert-ferguson-2",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",35,3.5,"Georgia State",73,NA,NA,230,NA,NA,NA,0,NA,NA,NA
"134","Alfred Fincher",3,38,1.26315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,1,NA,0,NA,NA,NA,NA,NA,NA,NA,"alfred-fincher-1",NA,6,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Connecticut",NA,1,NA,NA,NA,NA,NA,61,15.3,NA,"Career"
"135","Marquis Flowers",6,53,1.81132075471698,"Career",NA,103,NA,0,0,0,3,NA,NA,"3-Jun",5,1,NA,0,NA,NA,5,NA,NA,NA,NA,"marquis-flowers-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0,"Career",170,27.5,"Arizona",273,1,0,229,NA,NA,NA,32,6.4,NA,NA
"136","Leonard Floyd",29,54,8.59259259259259,"Career",NA,92,NA,0,0,5,2,1,NA,"4-Jun",0,0,NA,0,0,NA,4,NA,NA,NA,NA,"leonard-floyd-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"Career",90,26.5,"Georgia",182,1,NA,231,NA,NA,96,0,NA,NA,NA
"137","Moise Fokou",22,73,4.82191780821918,"Career",NA,70,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"moise-fokou-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",91,19,"Maryland",161,NA,NA,NA,NA,NA,0,0,0,NA,NA
"138","Zack Follett",2,17,1.88235294117647,"Career",NA,89,NA,0,0,9,0,1,NA,"",1,0,NA,0,0,NA,13,NA,NA,NA,NA,"zack-follett-1",NA,6,"LB",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,0,"Career",155,50,"California",244,1,0,NA,NA,NA,0,0,0,NA,NA
"139","Larry Foote",77,187,6.58823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"larry-foote-1",NA,NA,"LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Michigan",NA,NA,NA,NA,NA,NA,NA,41,13.7,NA,"Career"
