name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Spencer Long,21,67,5.0149253731343295,Career,,0.0,,,,0.0,0.0,0.0,,4-Jun,0.0,0.0,,,,,0.0,,,,,spencer-long-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Nebraska,3.0,,,315.0,,,0.0,0.0,,,
Lance Louis,19,61,4.98360655737705,Career,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,,,lance-louis-1,,6.0,OL,0.0,,,,,,,,,,,0.0,0.0,Career,2.0,0.0,San Diego State,2.0,1.0,0.0,,,,0.0,0.0,,,
Alex Mack,94,165,9.11515151515152,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,alex-mack-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,California,1.0,,,,,,0.0,,,,
Zack Martin,74,94,12.5957446808511,Career,,1.0,,,,0.0,1.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,zack-martin-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Notre Dame,2.0,,,308.0,,,,0.0,,,
Bobby Massie,48,110,6.98181818181818,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,bobby-massie-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Ole Miss,1.0,,,,,,0.0,,,,
Justin McCray,8,40,3.2,Career,,0.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,justin-mccray-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,UCF,1.0,,,310.0,,,,0.0,,,
Mike McGlinchey,16,28,9.14285714285714,Career,,0.0,,,,0.0,0.0,,,8-Jun,0.0,0.0,,,,,0.0,,,,,mike-mcglinchey-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Notre Dame,1.0,,,315.0,,,,0.0,,,
Jamon Meredith,15,67,3.58208955223881,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jamon-meredith-1,,,OL,,,,,,,,,,,,0.0,,Career,4.0,0.0,South Carolina,4.0,,,,,,0.0,,,,
Jordan Mills,42,90,7.4666666666666694,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jordan-mills-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Louisiana Tech,3.0,,,,,,0.0,,,,
Kolton Miller,15,32,7.5,Career,,0.0,,,,0.0,0.0,,,8-Jun,0.0,0.0,,,,,0.0,,,,,kolton-miller-1,1.0,,OL,,,0.0,0.0,,0.0,1.0,0.0,-3.0,-3.0,0.0,0.0,,Career,1.0,0.0,UCLA,1.0,,,310.0,-3.0,-3.0,,0.0,,,
Eugene Monroe,38,93,6.537634408602151,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,eugene-monroe-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Virginia,1.0,,,,,,0.0,,,,
Anthony Montgomery,14,42,5.33333333333333,Career,,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,anthony-montgomery-3,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Louisiana-Monroe,1.0,,,,,,,0.0,,,
Morgan Moses,43,88,7.81818181818182,Career,,0.0,,,,0.0,0.0,,,6-Jun,0.0,0.0,,,,,0.0,,,,,morgan-moses-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Virginia,1.0,,,335.0,,,,0.0,,,
Quenton Nelson,28,32,14.0,Career,,0.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,quenton-nelson-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Notre Dame,3.0,,,330.0,,,,0.0,,,
Marshall Newhouse,48,129,5.95348837209302,Career,,,,,,,,,,,,,,,,,,,,,,marshall-newhouse-1,1.0,,OL,,,,,,,1.0,0.0,3.0,3.0,0.0,,,Career,,,Texas Christian,,,,,3.0,3.0,,,,,
Derek Newton,30,83,5.78313253012048,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,derek-newton-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Arkansas State,1.0,,,,,,0.0,,,,
Brian O'Neill,15,30,8.0,Career,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,6-Jun,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,brian-oneill-1,3.0,12.0,OL,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,39.0,13.0,2.0,0.0,,Career,0.0,0.0,Pitt,1.0,2.0,,305.0,39.0,13.0,,0.0,,,
Russell Okung,68,124,8.7741935483871,2009,,,,,,,,,,,,,,,,,,,,,,russell-okung-1,,,OL,,,,,,,,,,,,,,2009,,,Oklahoma State,,,,,,,,,,,
Austin Pasztor,18,67,4.29850746268657,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,austin-pasztor-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Virginia,2.0,,,,,,0.0,,,,
Andrus Peat,43,65,10.5846153846154,Career,,0.0,,,,0.0,0.0,,,7-Jun,0.0,0.0,,,,,0.0,,,,,andrus-peat-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Stanford,1.0,,,316.0,,,,0.0,,,
Donald Penn,94,194,7.75257731958763,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,donald-penn-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Utah State,1.0,,,,,,0.0,,,,Career
John Phillips,2,120,0.266666666666667,Career,,0.0,,,,0.0,0.0,,,6-Jun,0.0,0.0,,,,,0.0,,,,,john-phillips-2,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Boston College,1.0,,,305.0,,,,0.0,,,
Tyler Polumbus,31,112,4.42857142857143,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,tyler-polumbus-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Colorado,1.0,,,,,,0.0,,,,
Maurkice Pouncey,86,121,11.371900826446302,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,maurkice-pouncey-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Florida,2.0,,,,,,0.0,,,,
Mike Pouncey,58,114,8.14035087719298,Career,,3.0,,,,,,,,,1.0,0.0,,,,,,,,,,mike-pouncey-1,,,OL,,,,,,,,,,,,0.0,,Career,5.0,1.0,Florida,8.0,,,,,,,9.0,9.0,,
Justin Pugh,38,86,7.06976744186047,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,justin-pugh-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Syracuse,2.0,,,,,,0.0,,,,
Spencer Pulley,15,49,4.89795918367347,Career,,0.0,,,,0.0,0.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,spencer-pulley-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Vanderbilt,1.0,,,300.0,,,,0.0,,,
Frank Ragnow,13,31,6.709677419354839,Career,,1.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,frank-ragnow-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Arkansas,2.0,,,317.0,,,,0.0,,,
Manuel Ramirez,35,83,6.746987951807231,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,manuel-ramirez-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Texas Tech,1.0,,,,,,0.0,,,,Career
Riley Reiff,61,120,8.13333333333333,Career,,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,riley-reiff-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Iowa,1.0,,,,,,,0.0,,,
Jamey Richard,10,48,3.3333333333333304,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jamey-richard-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Buffalo,3.0,,,,,,0.0,,,,
Jon Runyan,105,207,8.11594202898551,Career,,,,,,,,,,5-Jun,,,,,,,,,,,,jon-runyan-1,1.0,,OL,,,0.0,0.0,,0.0,1.0,0.0,-9.0,-9.0,0.0,,,Career,,,Michigan,,,,321.0,-9.0,-9.0,,,,,
Rodger Saffold,61,130,7.507692307692309,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,rodger-saffold-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Indiana,1.0,,,,,,0.0,,,,
Ty Sambrailo,9,57,2.52631578947368,Career,,1.0,,,,0.0,0.0,0.0,,5-Jun,0.0,0.0,,,,,0.0,,,,,ty-sambrailo-1,1.0,,OL,,,0.0,0.0,,0.0,1.0,0.0,11.0,11.0,0.0,0.0,,Career,2.0,0.0,Colorado State,3.0,,,315.0,11.0,11.0,0.0,0.0,,,
Garrison Sanborn,11,163,1.0797546012269899,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,garrison-sanborn-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Florida State,4.0,,,,,,0.0,,,,
Samson Satele,56,118,7.593220338983049,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,samson-satele-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Hawaii,1.0,,,,,,0.0,,,,Career
Michael Schofield,32,76,6.73684210526316,Career,,0.0,,,,0.0,0.0,0.0,,7-Jun,0.0,0.0,,,,,0.0,,,,,michael-schofield-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Michigan,2.0,,,304.0,,,0.0,0.0,,,
Brian Schwenke,15,60,4.0,Career,,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,brian-schwenke-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,California,1.0,,,,,,,0.0,,,
Geoff Schwartz,18,74,3.8918918918918903,Career,,,,,,,,,,,,,,,,,,,,,,geoff-schwartz-1,1.0,,OL,,,,,,,1.0,0.0,3.0,3.0,0.0,,,Career,,,Oregon,,,,,3.0,3.0,,,,,
Arron Sears,15,31,7.74193548387097,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,arron-sears-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Tennessee,1.0,,,,,,0.0,,,,Career
Isaac Seumalo,15,52,4.6153846153846105,Career,,0.0,,,,0.0,0.0,0.0,,5-Jun,0.0,0.0,,,,,0.0,,,,,isaac-seumalo-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Oregon State,3.0,,,298.0,,,0.0,0.0,,,
Derek Sherrod,3,20,2.4,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,derek-sherrod-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Mississippi State,3.0,,,,,,0.0,,,,
A.Q. Shipley,34,105,5.180952380952379,2005,,3.0,,,,0.0,0.0,0.0,12.0,,0.0,0.0,,,,,0.0,,,,,aq-shipley-1,,,OL,,,,,,,,,,,,2.0,,2005,2.0,2.0,Penn State,5.0,,,,,,0.0,0.0,,,
Tyron Smith,93,131,11.3587786259542,2010,,,,,,,,,12.0,,0.0,0.0,,,,,,,,,,tyron-smith-1,,,OL,,,,,,,,,,,,,,2010,,,USC,,,,,,,,0.0,,,
Willie Smith,6,29,3.31034482758621,Career,,5.0,,,,1.0,0.0,0.0,,,,,,,,,0.0,,,,,willie-smith-4,,,OL,,,,,,,,,,,,0.0,,Career,3.0,1.0,East Carolina,8.0,,,,,,0.0,,,,
Nate Solder,78,130,9.6,2010,,,,,,,,,,,0.0,0.0,,,,,,,,,,nate-solder-1,,,OL,,,,,,,,,,,,,,2010,,,Colorado,,,,,,,,0.0,,,
Bradley Sowell,17,106,2.56603773584906,Career,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,,,,bradley-sowell-1,,6.0,OL,0.0,,,,,,,,,,,0.0,0.0,Career,2.0,0.0,Ole Miss,2.0,1.0,0.0,,,,0.0,0.0,,,
Quinton Spain,26,66,6.3030303030303,Career,,0.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,quinton-spain-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,West Virginia,2.0,,,332.0,,,,0.0,,,
Jason Spitz,25,75,5.33333333333333,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jason-spitz-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Louisville,2.0,,,,,,0.0,,,,Career
Jason Spriggs,8,36,3.55555555555556,Career,,0.0,,,,0.0,0.0,0.0,,7-Jun,0.0,0.0,,,,,0.0,,,,,jason-spriggs-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Indiana,2.0,,,305.0,,,0.0,0.0,,,
Donald Stephenson,20,80,4.0,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,donald-stephenson-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Oklahoma,1.0,,,,,,0.0,,,,
Jon Stinchcomb,49,90,8.71111111111111,,,,,,,,,,,,,,,,,,,,,,,jon-stinchcomb-1,,6.0,OL,,,,,,,,,,,,,,Career,,,Georgia,,1.0,,,,,,,,,Career
Bryan Stork,11,21,8.38095238095238,Career,,0.0,,,,0.0,0.0,0.0,,4-Jun,0.0,0.0,,,,,0.0,,,,,bryan-stork-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Florida State,3.0,,,300.0,,,0.0,0.0,,,
Zach Strief,62,158,6.27848101265823,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,zach-strief-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Northwestern,1.0,,,,,,0.0,,,,Career
Travis Swanson,26,65,6.4,Career,,0.0,,,,0.0,0.0,0.0,,5-Jun,,,,,,,0.0,,,,,travis-swanson-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Arkansas,1.0,,,318.0,,,0.0,,,,
Herbert Taylor,1,20,0.8,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,herbert-taylor-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Texas Christian,1.0,,,,,,0.0,,,,Career
Joe Thomas,11,67,2.62686567164179,Career,,2.0,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,joe-thomas-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Pitt,3.0,,,,,,0.0,0.0,,,
Hugh Thornton,17,37,7.351351351351349,Career,,2.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,hugh-thornton-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Illinois,3.0,,,,,,0.0,,,,
Carson Tinker,4,69,0.927536231884058,Career,,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,,0.0,,,,,carson-tinker-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Alabama,2.0,,,,,,,0.0,,,
Robert Turner,10,64,2.5,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,robert-turner-2,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,New Mexico,2.0,,,,,,0.0,,,,Career
Max Unger,81,130,9.96923076923077,Career,,1.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,max-unger-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Oregon,1.0,,,,,,0.0,,,,
Kraig Urbik,31,100,4.96,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,kraig-urbik-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Wisconsin,1.0,,,,,,0.0,,,,
Steve Vallos,7,59,1.8983050847457599,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,steve-vallos-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Wake Forest,1.0,,,,,,0.0,,,,Career
Louis Vasquez,65,102,10.196078431372499,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,louis-vasquez-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Texas Tech,2.0,,,,,,0.0,,,,
Sebastian Vollmer,59,88,10.727272727272698,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,sebastian-vollmer-1,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Houston,3.0,,,,,,0.0,,,,
J.D. Walton,24,56,6.857142857142861,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,jd-walton-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Baylor,1.0,,,,,,0.0,,,,
Danny Watkins,9,24,6.0,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,danny-watkins-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Baylor,1.0,,,,,,0.0,,,,
Guy Whimper,14,78,2.87179487179487,,,0.0,,0.0,0.0,,1.0,1.0,,,0.0,0.0,,0.0,0.0,,,,,,,guy-whimper-1,,6.0,OL,0.0,,,,,,,,,,,0.0,0.0,Career,1.0,0.0,East Carolina,1.0,1.0,0.0,,,,7.0,0.0,,,Career
Cody Whitehair,27,64,6.75,Career,,1.0,,,,0.0,0.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,cody-whitehair-1,,,OL,,,,,,,,,,,,0.0,,Career,0.0,0.0,Kansas State,1.0,,,305.0,,,,0.0,,,
Kenny Wiggins,21,75,4.48,Career,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,kenny-wiggins-1,1.0,,OL,,,,,,,1.0,0.0,-3.0,-3.0,0.0,0.0,,Career,2.0,0.0,Fresno State,2.0,,,,-3.0,-3.0,,0.0,,,
Elijah Wilkinson,9,36,4.0,Career,,2.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,elijah-wilkinson-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Massachusetts,4.0,,,329.0,,,,0.0,,,
Edwin Williams,6,29,3.31034482758621,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,edwin-williams-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Maryland,2.0,,,,,,0.0,,,,
Garry Williams,11,41,4.29268292682927,Career,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,garry-williams-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,Kentucky,1.0,,,,,,0.0,,,,
Mike Williams,13,56,3.71428571428571,Career,,0.0,,,,1.0,0.0,0.0,,,,,,,,,0.0,,,,,mike-williams-14,,,OL,,,,,,,,,,,,0.0,,Career,6.0,0.0,Middle Tennessee State,6.0,,,,,,0.0,,,,
Trent Williams,78,120,10.4,Career,,2.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,trent-williams-2,,,OL,,,,,,,,,,,,0.0,,Career,3.0,0.0,Oklahoma,5.0,,,,,,0.0,,,,
Eric Wood,57,120,7.6,Career,,2.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,eric-wood-1,,,OL,,,,,,,,,,,,0.0,,Career,2.0,0.0,Louisville,4.0,,,,,,0.0,,,,
Christian Yount,3,60,0.8,Career,,3.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,christian-yount-1,,,OL,,,,,,,,,,,,0.0,,Career,1.0,0.0,UCLA,4.0,,,,,,0.0,,,,
Jeremy Zuttah,56,131,6.8396946564885495,Career,,,,,,,,,,,,,,,,,,,,,,jeremy-zuttah-1,1.0,,OL,,,,,,,1.0,0.0,13.0,13.0,0.0,,,Career,,,Rutgers,,,,,13.0,13.0,,,,,
David Andrews,32,60,8.53333333333333,Career,,0.0,,,,0.0,0.0,,,2-Jun,0.0,0.0,,,,,0.0,,,,,david-andrews-3,,,C,,,,,,,,,,,,0.0,,Career,1.0,0.0,Georgia,1.0,,,294.0,,,,0.0,,,
Joey Hunt,7,34,3.2941176470588194,Career,,1.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,joey-hunt-1,,,C,,,,,,,,,,,,0.0,,Career,4.0,1.0,Texas Christian,5.0,,,295.0,,,,0.0,,,
Luke Bowanko,8,46,2.7826086956521703,Career,,1.0,,,,0.0,0.0,,,6-Jun,0.0,0.0,,,,,0.0,,,,,luke-bowanko-1,,,G,,,,,,,,,,,,0.0,,Career,0.0,0.0,Virginia,1.0,,,300.0,,,,0.0,,,
A.J. Cann,31,76,6.5263157894736805,Career,,0.0,,,,0.0,0.0,0.0,,4-Jun,0.0,0.0,,,,,0.0,,,,,aj-cann-1,,,G,,,,,,,,,,,,0.0,,Career,2.0,0.0,South Carolina,2.0,,,311.0,,,0.0,0.0,,,
Lucas Patrick,5,40,2.0,Career,,0.0,,,,0.0,0.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,lucas-patrick-1,,,G,,,,,,,,,,,,0.0,,Career,1.0,0.0,Duke,1.0,,,305.0,,,,0.0,,,
Chase Roullier,15,43,5.58139534883721,Career,,0.0,,,,0.0,0.0,,,4-Jun,0.0,0.0,,,,,0.0,,,,,chase-roullier-1,,,G,,,,,,,,,,,,0.0,,Career,4.0,0.0,Wyoming,4.0,,,312.0,,,,0.0,,,
Tyler Shatley,10,76,2.1052631578947403,Career,,11.0,,,,0.0,1.0,0.0,,3-Jun,0.0,0.0,,,,,1.0,,,,,tyler-shatley-1,,,G,,,,,,,,,,,,1.0,,Career,17.0,1.5,Clemson,28.0,,,295.0,,,0.0,0.0,,,
Wyatt Teller,6,23,4.17391304347826,Career,,0.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,wyatt-teller-1,,,G,,,,,,,,,,,,0.0,,Career,1.0,0.0,Virginia Tech,1.0,,,315.0,,,,0.0,,,
Joe Thuney,38,64,9.5,Career,,0.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,joe-thuney-1,,,G,,,,,,,,,,,,0.0,,Career,2.0,0.0,North Carolina State,2.0,,,295.0,,,,0.0,,,
Jack Conklin,36,57,10.105263157894699,Career,,1.0,,,,0.0,0.0,,,6-Jun,0.0,0.0,,,,,0.0,,,,,jack-conklin-1,,,T,,,,,,,,,,,,0.0,,Career,2.0,0.0,Michigan State,3.0,,,325.0,,,,0.0,,,
Wes Schweitzer,20,46,6.95652173913043,Career,,0.0,,,,0.0,0.0,,,5-Jun,0.0,0.0,,,,,0.0,,,,,wes-schweitzer-1,,,T,,,,,,,,,,,,0.0,,Career,2.0,0.0,San Jose State,2.0,,,314.0,,,,0.0,,,
Josh Walker,3,22,2.18181818181818,Career,,0.0,,,,0.0,0.0,,,3-Jun,0.0,0.0,,,,,0.0,,,,,josh-walker-2,,,T,,,,,,,,,,,,0.0,,Career,1.0,0.0,UTSA,1.0,,,305.0,,,,0.0,,,
